Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
3640,0.322902,0.596602,0.000091,0.022797,0.000706,0.000616,0.054938,0.000570,0.000066,0.000713
3641,0.748706,0.180650,0.000934,0.004260,0.007241,0.000948,0.018207,0.033191,0.000006,0.005856
3642,0.448053,0.469261,0.005145,0.030290,0.001781,0.007633,0.028732,0.000616,0.000253,0.008237
3643,0.456678,0.141057,0.009714,0.161485,0.014737,0.051246,0.037978,0.007836,0.110367,0.008903
3644,0.727785,0.005258,0.003695,0.090396,0.043805,0.126215,0.002390,0.000396,0.000007,0.000052
3645,0.631060,0.150238,0.000695,0.145405,0.028594,0.006738,0.002221,0.030917,0.000093,0.004040
3646,0.022383,0.264414,0.603166,0.000148,0.026927,0.070376,0.005064,0.000154,0.000001,0.007367
3647,0.887247,0.068847,0.000006,0.000246,0.017262,0.002813,0.018319,0.000755,0.002212,0.002292
3648,0.865725,0.002183,0.003028,0.000028,0.000249,0.000028,0.021561,0.080330,0.000000,0.026868
3649,0.904921,0.046463,0.002757,0.000004,0.012925,0.000351,0.021331,0.008994,0.001623,0.000630
3650,0.489358,0.002683,0.024595,0.021682,0.072187,0.345565,0.006068,0.037078,0.000040,0.000744
3651,0.952873,0.033873,0.000294,0.000002,0.005172,0.000022,0.003110,0.002671,0.000000,0.001983
3652,0.855866,0.026542,0.006123,0.000541,0.029862,0.002702,0.024079,0.053012,0.000473,0.000801
3653,0.836832,0.137668,0.000501,0.000040,0.000424,0.000794,0.015266,0.007945,0.000000,0.000531
3654,0.386193,0.238043,0.063127,0.132686,0.003706,0.080554,0.056659,0.035624,0.000108,0.003302
3655,0.473167,0.010043,0.000047,0.170130,0.010397,0.002586,0.020106,0.305150,0.000001,0.008374
3656,0.060909,0.077972,0.843094,0.000120,0.010335,0.006479,0.000981,0.000000,0.000108,0.000001
3657,0.942576,0.020620,0.000764,0.000024,0.020629,0.000201,0.014271,0.000897,0.000005,0.000013
3658,0.074179,0.889029,0.033682,0.000085,0.001820,0.000077,0.001127,0.000000,0.000000,0.000000
3659,0.194113,0.034577,0.580984,0.005688,0.080035,0.035560,0.010988,0.001629,0.009612,0.046813
3660,0.044372,0.619218,0.000048,0.051445,0.258873,0.025796,0.000004,0.000064,0.000177,0.000002
3661,0.685560,0.246258,0.024339,0.001090,0.016493,0.000938,0.023976,0.000001,0.000978,0.000367
3662,0.387863,0.010530,0.023320,0.125845,0.229869,0.016141,0.079512,0.068825,0.034119,0.023976
3663,0.037710,0.107829,0.753849,0.003463,0.012215,0.084716,0.000107,0.000001,0.000110,0.000001
3664,0.676608,0.072890,0.000193,0.120178,0.048455,0.059066,0.013626,0.002670,0.000914,0.005399
3665,0.418898,0.013659,0.528554,0.000066,0.014073,0.009874,0.001405,0.007915,0.000702,0.004854
3666,0.847684,0.046456,0.002685,0.000373,0.054973,0.004083,0.007304,0.033280,0.001092,0.002069
3667,0.521041,0.024994,0.000771,0.029503,0.021700,0.036134,0.294142,0.035161,0.000005,0.036549
3668,0.848512,0.094021,0.005314,0.000033,0.016018,0.005239,0.026391,0.003624,0.000002,0.000846
3669,0.785383,0.000750,0.000480,0.000018,0.187805,0.005259,0.005509,0.014702,0.000014,0.000079
3670,0.138912,0.234480,0.621137,0.000007,0.000364,0.003744,0.000818,0.000227,0.000005,0.000306
3671,0.905813,0.013841,0.001818,0.000069,0.076664,0.000043,0.001744,0.000004,0.000001,0.000004
3672,0.689879,0.158622,0.052142,0.000740,0.015949,0.000154,0.002808,0.003111,0.000002,0.076593
3673,0.443061,0.253547,0.023022,0.010313,0.022993,0.087315,0.023300,0.005624,0.130781,0.000043
3674,0.019263,0.021056,0.615483,0.000220,0.074485,0.236178,0.002630,0.000027,0.028909,0.001749
3675,0.945871,0.027469,0.003137,0.004499,0.002564,0.004235,0.006974,0.001653,0.000001,0.003597
3676,0.793244,0.014910,0.000538,0.001983,0.080660,0.048320,0.019440,0.000967,0.001143,0.038796
3677,0.004679,0.965926,0.000036,0.027801,0.000000,0.000478,0.000000,0.000000,0.001080,0.000000
3678,0.664806,0.050492,0.018882,0.032492,0.058016,0.102253,0.026586,0.014469,0.019362,0.012642
3679,0.011485,0.436756,0.504306,0.000321,0.000149,0.016589,0.028853,0.000191,0.000237,0.001113
3680,0.444803,0.099531,0.013693,0.058506,0.127700,0.196845,0.042440,0.002183,0.005306,0.008992
3681,0.282467,0.021145,0.023798,0.292758,0.005525,0.107514,0.032214,0.232389,0.000005,0.002185
3682,0.013621,0.117190,0.831371,0.000068,0.005208,0.000134,0.032016,0.000224,0.000133,0.000036
3683,0.662500,0.321417,0.001317,0.001994,0.005711,0.002553,0.004344,0.000048,0.000051,0.000066
3684,0.384531,0.025573,0.047258,0.011498,0.027230,0.071548,0.142294,0.223673,0.000508,0.065887
3685,0.397861,0.461907,0.066162,0.015525,0.000313,0.001978,0.043532,0.007438,0.000005,0.005278
3686,0.055903,0.001866,0.000076,0.295226,0.031626,0.293030,0.230856,0.015438,0.074998,0.000982
3687,0.990179,0.003750,0.001305,0.000001,0.000368,0.000121,0.003080,0.000861,0.000000,0.000336
3688,0.079147,0.458960,0.003243,0.424553,0.000491,0.001727,0.031748,0.000023,0.000000,0.000109
3689,0.718205,0.009333,0.000688,0.024571,0.038682,0.026440,0.088819,0.013899,0.000270,0.079094
3690,0.377069,0.044480,0.027719,0.287310,0.002705,0.002463,0.087662,0.002506,0.000000,0.168085
3691,0.063625,0.059781,0.721901,0.004100,0.002200,0.119702,0.018226,0.000005,0.010000,0.000460
3692,0.438673,0.525031,0.006749,0.000894,0.001320,0.022845,0.003360,0.001036,0.000009,0.000083
3693,0.245005,0.102913,0.519308,0.006709,0.009533,0.079889,0.002818,0.013761,0.020000,0.000064
3694,0.913193,0.022784,0.051947,0.000041,0.007187,0.002779,0.001271,0.000786,0.000000,0.000010
3695,0.881219,0.024441,0.002180,0.001678,0.006130,0.003209,0.066466,0.005158,0.000051,0.009467
3696,0.033111,0.082390,0.830325,0.000826,0.008581,0.031536,0.012623,0.000371,0.000044,0.000192
3697,0.265651,0.001881,0.646388,0.007180,0.013269,0.003912,0.014976,0.005821,0.000000,0.040922
3698,0.788960,0.003835,0.020711,0.000936,0.121044,0.002634,0.018696,0.002157,0.000308,0.040719
3699,0.058246,0.010906,0.008585,0.003077,0.027915,0.089080,0.122050,0.674270,0.000057,0.005813
3700,0.961538,0.008720,0.021662,0.000098,0.004458,0.000656,0.001973,0.000820,0.000004,0.000071
3701,0.515741,0.008473,0.016096,0.191309,0.033492,0.008183,0.197004,0.004170,0.000002,0.025532
3702,0.802154,0.032453,0.001181,0.000797,0.030604,0.006667,0.102556,0.022881,0.000600,0.000107
3703,0.897386,0.018844,0.005828,0.000021,0.060255,0.002029,0.011614,0.000543,0.000147,0.003334
3704,0.622017,0.026169,0.000633,0.000479,0.003791,0.028525,0.056676,0.255346,0.000009,0.006355
3705,0.401594,0.009404,0.000606,0.008794,0.106832,0.292394,0.144115,0.027314,0.000288,0.008659
3706,0.234275,0.159793,0.108195,0.159769,0.190611,0.031744,0.025678,0.030299,0.000438,0.059198
3707,0.132493,0.028257,0.054919,0.029875,0.191696,0.556289,0.006083,0.000271,0.000000,0.000117
3708,0.165625,0.004851,0.034006,0.062915,0.373536,0.106816,0.045369,0.132627,0.018026,0.056229
3709,0.866400,0.018563,0.004954,0.000013,0.013277,0.001244,0.008663,0.058491,0.000626,0.027768
3710,0.036429,0.310694,0.018431,0.033724,0.020176,0.015725,0.006559,0.000002,0.558256,0.000005
3711,0.513844,0.038621,0.374324,0.002057,0.008784,0.006982,0.008723,0.033532,0.000883,0.012248
3712,0.011008,0.028573,0.731277,0.001412,0.000345,0.222856,0.004111,0.000000,0.000342,0.000075
3713,0.022847,0.925624,0.005953,0.017224,0.005159,0.004249,0.003843,0.000000,0.015099,0.000002
3714,0.730064,0.046595,0.002940,0.002362,0.193645,0.010193,0.011343,0.001221,0.000074,0.001563
3715,0.218661,0.046132,0.020103,0.116251,0.262320,0.155831,0.071930,0.012535,0.012909,0.083328
3716,0.755670,0.053930,0.001407,0.000225,0.034916,0.039061,0.085041,0.026784,0.000569,0.002398
3717,0.693557,0.027713,0.001541,0.005260,0.114152,0.102924,0.006621,0.045086,0.001558,0.001588
3718,0.931028,0.053584,0.000882,0.000941,0.003744,0.000754,0.007239,0.000930,0.000104,0.000794
3719,0.377744,0.621089,0.000002,0.000915,0.000000,0.000001,0.000217,0.000000,0.000000,0.000032
3720,0.883675,0.003040,0.000095,0.003496,0.013701,0.021522,0.062769,0.010990,0.000019,0.000694
3721,0.849340,0.139532,0.009299,0.000004,0.000164,0.000001,0.001429,0.000014,0.000008,0.000209
3722,0.905415,0.016254,0.021064,0.000119,0.014595,0.033373,0.007091,0.000017,0.002068,0.000004
3723,0.982543,0.001778,0.000929,0.000631,0.002366,0.010123,0.000429,0.001141,0.000007,0.000052
3724,0.023054,0.113990,0.264540,0.093137,0.048893,0.025341,0.072333,0.017095,0.000520,0.341097
3725,0.050942,0.034827,0.001599,0.125487,0.000798,0.101174,0.011628,0.648793,0.004944,0.019809
3726,0.113546,0.418491,0.000463,0.323061,0.003302,0.003111,0.024873,0.001359,0.023436,0.088358
3727,0.217518,0.012039,0.722678,0.001945,0.001835,0.024838,0.017758,0.000061,0.000833,0.000494
3728,0.514260,0.055482,0.023140,0.050499,0.082123,0.254215,0.017352,0.000266,0.002326,0.000336
3729,0.841495,0.003213,0.002288,0.002048,0.008323,0.000212,0.005912,0.136309,0.000001,0.000200
3730,0.977305,0.015884,0.005057,0.000001,0.000368,0.000045,0.001243,0.000001,0.000091,0.000004
3731,0.808985,0.021133,0.002025,0.001541,0.003909,0.010926,0.113005,0.036034,0.000915,0.001528
3732,0.813635,0.185042,0.000082,0.000043,0.000381,0.000116,0.000369,0.000272,0.000000,0.000059
3733,0.657187,0.004736,0.019762,0.000126,0.028117,0.004336,0.002833,0.054499,0.000004,0.228400
3734,0.905783,0.000727,0.064855,0.000026,0.020617,0.000486,0.004135,0.000312,0.000000,0.003060
3735,0.790431,0.101633,0.000223,0.000279,0.035233,0.016723,0.035479,0.015930,0.003975,0.000094
3736,0.327382,0.180421,0.004094,0.041907,0.008864,0.048080,0.159306,0.062295,0.009733,0.157919
3737,0.296266,0.034906,0.024600,0.049616,0.018297,0.050074,0.152532,0.301067,0.025513,0.047129
3738,0.796700,0.032115,0.001008,0.000090,0.060908,0.000388,0.027422,0.071045,0.003800,0.006523
3739,0.823495,0.006678,0.005250,0.000053,0.005883,0.000518,0.002407,0.033748,0.000042,0.121926
3740,0.081362,0.011623,0.000348,0.053451,0.250032,0.069658,0.133711,0.021279,0.377143,0.001394
3741,0.702498,0.033806,0.000998,0.000593,0.034380,0.000901,0.009147,0.217444,0.000201,0.000032
3742,0.897894,0.034620,0.004766,0.000073,0.000522,0.000450,0.030157,0.007097,0.000000,0.024420
3743,0.003746,0.742736,0.246427,0.000161,0.002035,0.004164,0.000541,0.000000,0.000113,0.000077
3744,0.841085,0.128477,0.000486,0.007388,0.000169,0.017718,0.004474,0.000158,0.000000,0.000046
3745,0.542659,0.012718,0.004313,0.007548,0.037597,0.012406,0.028745,0.070912,0.000372,0.282730
3746,0.155801,0.039364,0.000049,0.124574,0.009240,0.006384,0.003277,0.049097,0.001215,0.611000
3747,0.053982,0.704248,0.072439,0.034359,0.014314,0.024212,0.023321,0.031837,0.000491,0.040797
3748,0.583094,0.401188,0.001514,0.003678,0.001133,0.001269,0.007417,0.000059,0.000000,0.000649
3749,0.883199,0.004660,0.071970,0.000003,0.024448,0.000017,0.002501,0.013177,0.000002,0.000023
3750,0.761437,0.029946,0.001311,0.112036,0.019385,0.062625,0.010676,0.001601,0.000046,0.000936
3751,0.967127,0.000534,0.004198,0.000016,0.023592,0.000106,0.002053,0.001803,0.000097,0.000474
3752,0.701638,0.141552,0.013978,0.004796,0.058412,0.054928,0.013637,0.003637,0.007094,0.000327
3753,0.391152,0.525323,0.002557,0.030687,0.007984,0.017576,0.017199,0.000895,0.002993,0.003633
3754,0.109191,0.660083,0.131096,0.067247,0.000791,0.003249,0.025198,0.000910,0.000227,0.002008
3755,0.911011,0.009101,0.001092,0.002511,0.005268,0.000062,0.068441,0.000737,0.000000,0.001776
3756,0.179524,0.730053,0.013782,0.029856,0.012702,0.013971,0.015552,0.001182,0.000157,0.003222
3757,0.978471,0.016055,0.000090,0.005120,0.000132,0.000072,0.000050,0.000004,0.000000,0.000006
3758,0.877898,0.018135,0.001532,0.002385,0.022483,0.000674,0.003266,0.062297,0.000100,0.011230
3759,0.914234,0.017279,0.000777,0.000021,0.017457,0.000050,0.042171,0.006001,0.001259,0.000752
3760,0.097338,0.700183,0.136318,0.021791,0.004195,0.036013,0.000168,0.000042,0.002718,0.001234
3761,0.451402,0.508067,0.000210,0.009911,0.001812,0.003821,0.023887,0.000053,0.000015,0.000822
3762,0.947365,0.022653,0.000952,0.001801,0.001629,0.001010,0.021862,0.001893,0.000009,0.000825
3763,0.196503,0.056935,0.378151,0.074818,0.028626,0.254722,0.009922,0.000054,0.000154,0.000117
3764,0.137772,0.209579,0.211563,0.022282,0.011868,0.289906,0.085511,0.006766,0.014432,0.010320
3765,0.427639,0.490593,0.067942,0.000015,0.001434,0.000764,0.011214,0.000057,0.000001,0.000341
3766,0.115901,0.001226,0.862196,0.000050,0.017554,0.000362,0.002542,0.000001,0.000005,0.000163
3767,0.906397,0.022647,0.021200,0.000612,0.001006,0.003199,0.017386,0.026479,0.000465,0.000608
3768,0.248957,0.014406,0.669124,0.013195,0.028194,0.006019,0.011099,0.003581,0.005052,0.000374
3769,0.159175,0.026504,0.099667,0.047850,0.000422,0.243678,0.002143,0.418048,0.000376,0.002137
3770,0.994131,0.000618,0.001715,0.000000,0.000379,0.001015,0.001861,0.000214,0.000000,0.000067
3771,0.875943,0.067978,0.000075,0.007306,0.009486,0.019687,0.017825,0.001368,0.000266,0.000066
3772,0.667760,0.086229,0.023642,0.000071,0.056567,0.023708,0.002860,0.137747,0.000914,0.000501
3773,0.445911,0.281253,0.002606,0.068976,0.018321,0.093915,0.040110,0.031909,0.003894,0.013106
3774,0.039874,0.001440,0.941575,0.000721,0.003020,0.000880,0.001302,0.000026,0.010263,0.000900
3775,0.481602,0.165227,0.000257,0.090596,0.103162,0.063289,0.061029,0.011528,0.007481,0.015828
3776,0.925294,0.044504,0.011394,0.000000,0.011139,0.000333,0.000871,0.006345,0.000005,0.000115
3777,0.885317,0.019957,0.000178,0.000097,0.003435,0.001145,0.013475,0.072677,0.000028,0.003692
3778,0.070176,0.000351,0.207259,0.016693,0.012707,0.013079,0.006832,0.652469,0.000013,0.020421
3779,0.253269,0.091617,0.000845,0.197386,0.103689,0.105764,0.183878,0.013704,0.000842,0.049006
3780,0.057692,0.013140,0.100280,0.626559,0.008111,0.088754,0.063305,0.026638,0.000294,0.015228
3781,0.820370,0.000079,0.026048,0.002426,0.077460,0.001470,0.002083,0.061079,0.000018,0.008969
3782,0.965049,0.023301,0.001120,0.000316,0.008194,0.000617,0.000691,0.000374,0.000012,0.000327
3783,0.544915,0.052221,0.004200,0.039254,0.020823,0.012993,0.020844,0.293900,0.002307,0.008544
3784,0.821631,0.024547,0.004698,0.051983,0.018832,0.017782,0.028470,0.016431,0.014663,0.000963
3785,0.411583,0.008839,0.021791,0.000198,0.027014,0.001275,0.020321,0.506614,0.000532,0.001832
3786,0.447738,0.004131,0.028182,0.021324,0.020738,0.005818,0.052172,0.406749,0.011934,0.001215
3787,0.992855,0.001632,0.000032,0.000080,0.000467,0.000251,0.003980,0.000219,0.000016,0.000469
3788,0.191999,0.777004,0.009369,0.000777,0.003041,0.003273,0.013869,0.000145,0.000089,0.000433
3789,0.647160,0.000981,0.000668,0.082515,0.069522,0.019039,0.109218,0.024677,0.045622,0.000599
3790,0.876433,0.038080,0.000739,0.009618,0.050840,0.004150,0.009749,0.010064,0.000053,0.000274
3791,0.495227,0.063594,0.004099,0.007615,0.001981,0.191227,0.024111,0.005584,0.205743,0.000819
3792,0.982115,0.008934,0.004279,0.001328,0.000751,0.000143,0.000770,0.000020,0.000012,0.001648
3793,0.888669,0.073350,0.000421,0.000001,0.001999,0.002348,0.007448,0.025758,0.000001,0.000004
3794,0.350811,0.076697,0.043758,0.031899,0.090599,0.051886,0.064030,0.241566,0.002801,0.045954
3795,0.711532,0.012336,0.004252,0.002938,0.094254,0.050527,0.028740,0.093275,0.000564,0.001580
3796,0.449997,0.046034,0.003836,0.000792,0.001650,0.004509,0.087176,0.386739,0.000033,0.019234
3797,0.290463,0.138225,0.004054,0.484474,0.012287,0.013235,0.035759,0.003602,0.003392,0.014510
3798,0.717765,0.029395,0.007665,0.020532,0.050441,0.010220,0.032682,0.068055,0.004820,0.058424
3799,0.731443,0.031022,0.001449,0.001419,0.001612,0.143411,0.044269,0.032591,0.000739,0.012045
3800,0.019744,0.002294,0.118401,0.138028,0.248188,0.024126,0.002539,0.000128,0.445250,0.001303
3801,0.696574,0.260447,0.026160,0.000151,0.004503,0.000026,0.010591,0.000308,0.000219,0.001022
3802,0.834784,0.102726,0.000287,0.000045,0.008778,0.035671,0.013127,0.004121,0.000172,0.000289
3803,0.672894,0.047117,0.000379,0.006835,0.051102,0.104588,0.026553,0.086480,0.000928,0.003124
3804,0.696557,0.029926,0.000760,0.021471,0.117445,0.076878,0.012897,0.043327,0.000013,0.000726
3805,0.865125,0.094160,0.011566,0.000003,0.002660,0.000615,0.001146,0.024700,0.000010,0.000015
3806,0.976740,0.004493,0.001552,0.000281,0.012208,0.002163,0.000889,0.001069,0.000036,0.000570
3807,0.541612,0.003496,0.178798,0.000026,0.023201,0.010048,0.049358,0.005895,0.167434,0.020133
3808,0.511909,0.000267,0.000408,0.000088,0.153149,0.011322,0.072604,0.239437,0.001648,0.009169
3809,0.530472,0.022788,0.016121,0.035445,0.017906,0.246953,0.024116,0.083272,0.017328,0.005599
3810,0.907567,0.000093,0.027246,0.000012,0.063137,0.000483,0.000805,0.000653,0.000001,0.000004
3811,0.835723,0.062384,0.020068,0.020101,0.007285,0.000953,0.044301,0.002435,0.000069,0.006682
3812,0.185715,0.771796,0.009298,0.001447,0.012309,0.006755,0.003733,0.000011,0.004325,0.004612
3813,0.496363,0.276451,0.009503,0.004426,0.027781,0.012972,0.113276,0.027583,0.000080,0.031565
3814,0.553248,0.079031,0.002667,0.270683,0.009457,0.048297,0.002410,0.000374,0.032482,0.001350
3815,0.557750,0.124110,0.000069,0.293010,0.000000,0.001676,0.023183,0.000097,0.000000,0.000105
3816,0.001856,0.062689,0.690020,0.001543,0.054503,0.185494,0.002152,0.000000,0.001675,0.000069
3817,0.799807,0.032867,0.002353,0.049463,0.008359,0.028073,0.071637,0.005317,0.000033,0.002090
3818,0.392696,0.390055,0.001756,0.028289,0.017389,0.024903,0.026827,0.017668,0.005774,0.094643
3819,0.947169,0.009451,0.000534,0.007557,0.005074,0.016263,0.003694,0.000746,0.000035,0.009477
3820,0.298160,0.686829,0.000020,0.014724,0.000000,0.000230,0.000022,0.000000,0.000000,0.000014
3821,0.925230,0.050626,0.001038,0.000055,0.003120,0.000058,0.015668,0.000542,0.000000,0.003663
3822,0.424349,0.000514,0.000833,0.034406,0.000282,0.001166,0.005942,0.532173,0.000000,0.000336
3823,0.844636,0.114717,0.015213,0.000115,0.006153,0.000036,0.008283,0.010676,0.000044,0.000126
3824,0.149851,0.232237,0.014139,0.230761,0.006307,0.014071,0.014521,0.000117,0.310308,0.027688
3825,0.765924,0.229736,0.001016,0.000029,0.002456,0.000279,0.000407,0.000132,0.000000,0.000020
3826,0.768618,0.037382,0.005584,0.001837,0.017108,0.155388,0.003773,0.006646,0.003595,0.000070
3827,0.953313,0.030658,0.010111,0.000123,0.003834,0.000496,0.000169,0.000120,0.000001,0.001175
3828,0.528589,0.044591,0.001823,0.223428,0.045202,0.116755,0.035860,0.000351,0.001419,0.001983
3829,0.682521,0.099004,0.001625,0.045944,0.001539,0.016078,0.019058,0.130186,0.003891,0.000153
3830,0.214841,0.248246,0.000677,0.403290,0.060280,0.024584,0.005107,0.041060,0.000729,0.001186
3831,0.859519,0.073441,0.000212,0.001002,0.001522,0.001459,0.007588,0.054663,0.000009,0.000584
3832,0.896581,0.017546,0.007583,0.015874,0.000015,0.002964,0.007032,0.045641,0.000000,0.006764
3833,0.090449,0.255579,0.084814,0.472402,0.000008,0.089597,0.005144,0.001286,0.000537,0.000183
3834,0.670884,0.068685,0.001590,0.000510,0.238726,0.000414,0.015797,0.002416,0.000510,0.000467
3835,0.974512,0.014678,0.001331,0.000001,0.007842,0.000001,0.000436,0.000438,0.000000,0.000762
3836,0.746011,0.007579,0.065431,0.002940,0.019084,0.000522,0.031077,0.082390,0.000012,0.044954
3837,0.516363,0.004220,0.001652,0.010622,0.068973,0.016179,0.032819,0.307885,0.000020,0.041268
3838,0.588722,0.031981,0.067900,0.017695,0.043196,0.098226,0.023867,0.001082,0.125774,0.001557
3839,0.091436,0.078769,0.027021,0.053486,0.029309,0.096616,0.094734,0.041823,0.000117,0.486688
3840,0.368253,0.000324,0.000621,0.000169,0.007942,0.622478,0.000213,0.000000,0.000000,0.000000
3841,0.399540,0.489885,0.016838,0.056990,0.000025,0.000083,0.006319,0.000000,0.000000,0.030321
3842,0.131067,0.172421,0.181986,0.381991,0.017864,0.069617,0.013412,0.000667,0.002234,0.028741
3843,0.672494,0.119039,0.044537,0.000019,0.024536,0.000003,0.018784,0.116270,0.000000,0.004317
3844,0.753558,0.008410,0.002595,0.003680,0.072366,0.068043,0.073384,0.013082,0.004836,0.000047
3845,0.769529,0.007916,0.002665,0.017426,0.038592,0.055444,0.030682,0.007577,0.000711,0.069457
3846,0.176553,0.209542,0.001731,0.454577,0.004810,0.001699,0.008573,0.000137,0.000000,0.142378
3847,0.468244,0.005877,0.002073,0.214364,0.066158,0.025412,0.031932,0.074343,0.003998,0.107600
3848,0.332890,0.178600,0.036646,0.050599,0.020830,0.005105,0.078751,0.277414,0.001608,0.017557
3849,0.865312,0.004555,0.010022,0.000221,0.089948,0.025769,0.002679,0.001460,0.000000,0.000034
3850,0.305487,0.658964,0.000190,0.000536,0.011372,0.000486,0.020382,0.002283,0.000108,0.000191
